rn	rab.all	rab.win.hide.untreated.Day.1	rab.win.hide.untreated.Day.6	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K06714	1.20691445448724	1.89104747501648	0.553032102003803	-1.33291765368349	1.01869275313032	-1.36105326640539	0.0752832009845602	0.112762868765911	0.181110424250161	0.166399999999998	0.234993709545085
K06718	1.17813550411296	0.454098371347106	2.00634400101964	1.54210578171831	0.314963139015513	4.97684883034015	4.67861010389608e-05	0.0103367104440291	0.0400504974475754	0.0999999999999986	0.154379986830979
K06720	1.37949802677595	0.835519436727663	2.11506395796003	1.28357891752337	0.271254142664075	4.61126926922525	4.67861010389608e-05	0.0177773137023391	0.0535983007364204	0.0999999999999986	0.154379986830979
K06726	3.76127599631988	2.96161274745398	4.62170587601321	1.66117835462737	0.386331537738169	4.45032630267954	4.67861010389608e-05	0.00374963922109077	0.0268482955565016	0.0999999999999986	0.154379986830979
K06857	2.87953787526075	0.650743125309878	3.66681984786082	3.01856164873459	0.385926397551359	4.68733726390404	4.67861010389608e-05	0.0361837449347774	0.0821844477330337	0.0999999999999986	0.154379986830979
K06858	2.7884600801812	1.94291947716145	3.93330445000645	1.97872736813762	0.449715894057838	3.86384468498853	4.67861010389608e-05	0.0121698079976412	0.0442069675126571	0.0999999999999986	0.154379986830979
K06859	-0.620771536087622	-2.8082833000559	0.142075090978144	1.90312370194764	2.45142457944665	0.975624857902448	0.180546322431067	0.24348238501299	0.332184780043123	0.329399999999997	0.4194024727901
K06860	0.929204863439466	1.96017160741197	-1.07246836740654	-3.11570272850266	1.08306397074438	-2.75203508139167	4.67861010389608e-05	0.0643594671912001	0.119867393791764	0.0999999999999986	0.154379986830979
K06861	6.14545111104723	5.1975156035754	6.95651015207226	1.75928375698616	0.206856508935684	8.74337796143021	4.67861010389608e-05	0.00118638165063468	0.0252417191817856	0.0999999999999986	0.154379986830979
K06862	-3.27762110263518	-2.55821518490956	-7.2427866630885	-4.95595706641207	2.966185611139	-1.71310241675983	4.67861010389608e-05	0.0857532166330106	0.144585242110328	0.0999999999999986	0.154379986830979
K06863	-3.14585968345646	-2.26881123126348	-7.26742720901921	-5.01300362583366	3.09178386687144	-1.68814023171786	4.67861010389608e-05	0.0907026676417731	0.151466768737467	0.0999999999999986	0.154379986830979
K06864	0.998017095293434	1.23693314356878	0.392831038793126	-0.89207513957319	0.739720899774332	-1.11191206730367	0.0199869021493813	0.280205374833956	0.372659313856458	0.116799999999999	0.174713939162991
K06865	-3.51833726174066	-2.82875058819195	-7.24025960889079	-4.38864233747683	2.85326435575173	-1.56062525824459	4.67861010389608e-05	0.106999341201208	0.171676573696999	0.100099999999999	0.154502407915335
K06866	1.07614404636776	0.800655117313744	1.89521791124301	1.17664253370698	0.636514647369959	1.9516979798768	4.67861010389608e-05	0.0599496312956065	0.114204916282974	0.0999999999999986	0.154379986830979
K06867	5.92059190146803	5.40517207498262	6.56921534784473	1.19309239443767	0.222007324721376	5.54155706957558	4.67861010389608e-05	0.0123018701135231	0.0446877595613039	0.0999999999999986	0.154379986830979
K06868	-8.17168036323293	-9.17979991345649	-7.25271812124564	0.849994853636607	5.52581347092318	0.157445435662712	0.418000003120978	0.636298757967494	0.705095853595387	0.789100000000002	0.82961723568277
K06869	-4.70643173998162	-3.41150066104726	-7.20769116400485	-3.58592779962189	2.9306631559474	-1.15975994022528	0.0453032284582995	0.136064491014112	0.206572256675526	0.147999999999999	0.212184911289622
K06870	-6.01039604528052	-5.45820472244832	-7.1954508311147	-0.743160993056192	4.68799265282577	-0.140566809770849	0.415722854640748	0.668441935318956	0.732966572801055	0.811100000000002	0.844622256180685
K06871	2.17989909789968	1.84001541697317	3.49214666923779	1.64261983322307	0.387117706314695	2.19337468741696	4.67861010389608e-05	0.072453507537394	0.130656992398416	0.0999999999999986	0.154379986830979
K06872	6.1617035055979	5.09151824641507	6.95893203040512	1.86971002278353	0.166777144302695	10.4990733902321	4.67861010389608e-05	0.00405866464184507	0.0260770204817324	0.0999999999999986	0.154379986830979
K06873	-5.1279659944941	-3.51908799912	-8.82811532923773	-5.34066897040276	2.59815366983091	-1.98440760076885	0.00200096645040079	0.0587895728273976	0.10752027697873	0.100499999999999	0.15498962515813
K06874	-5.78639494742543	-3.74221787061381	-7.33272069888702	-1.94661380986608	5.74800133744038	-0.361030292341912	0.271333344042284	0.613780903017558	0.682357252788307	0.558199999999994	0.63287742636182
K06875	-3.51684286149677	-2.83674286249388	-7.15994700825928	-4.35516825840175	2.9080014225978	-1.57724656863864	0.000672920018806483	0.108212435317436	0.173084489558528	0.100099999999999	0.154501414396811
K06876	3.57260377608254	2.2112984681693	4.35391528496441	2.14184082750829	0.552077401804195	3.48142587134869	4.67861010389608e-05	0.0144782816101908	0.0485450655886516	0.0999999999999986	0.154379986830979
K06877	2.02448953676593	2.78676655905959	0.225691086023906	-2.55676875170039	0.414747275430935	-5.32692980212865	4.67861010389608e-05	0.0103677408278916	0.040226097482951	0.0999999999999986	0.154379986830979
K06878	3.90099621955926	3.49145760672441	4.32736501498665	1.00129634976509	0.311885672363561	3.30711487514937	4.67861010389608e-05	0.00731537291556324	0.0338328296374328	0.0999999999999986	0.154379986830979
K06879	5.97919544082673	4.78642156293613	6.74525971869806	1.96104492106928	0.241298273354119	7.20175126436944	4.67861010389608e-05	0.00360602769581203	0.0255825645404531	0.0999999999999986	0.154379986830979
K06880	-0.645251641298684	-0.464328676094119	-1.15824014521767	-0.720857339959483	0.643424760204994	-1.24555040728777	0.013333675830244	0.229813178127578	0.316309976062566	0.117299999999998	0.173768690922307
K06881	3.85284070800075	3.61722289257698	3.97936140918886	0.444610875730156	0.298144271765019	1.60345397514022	0.00200096645040079	0.0590013856831613	0.112763701050495	0.101999999999999	0.156807694025236
K06882	-9.13848041582944	-9.37334172447944	-8.84527401156895	0.640721029906302	4.40942677690993	0.118403987474839	0.435043306907536	0.538258656178329	0.610094501983056	0.6626	0.7132883501783
K06883	-1.42007541469985	-0.271072169478604	-4.80872470652786	-4.48864517565786	2.93398734312945	-1.42992613630541	4.67861010389608e-05	0.130517668823399	0.201157190790509	0.100099999999999	0.154501682280759
K06884	3.93171679694691	2.99291148430963	4.96733588976962	1.92966538634503	0.389519059179228	4.83844220915277	4.67861010389608e-05	0.00293365171381961	0.0257264399297512	0.0999999999999986	0.154379986830979
K06885	3.64399900952167	3.28368992217553	4.22436894516795	0.931376396733501	0.318255626452411	2.97221616117119	4.67861010389608e-05	0.0081597811723497	0.035672164450001	0.0999999999999986	0.154379986830979
K06886	5.48589319988303	4.27602644330132	6.14471492655052	1.86751823905755	0.259395972985024	5.3954805046043	4.67861010389608e-05	0.0219897147029986	0.0611268711498715	0.0999999999999986	0.154379986830979
K06887	0.696351448077449	0.368962969090832	1.15983417913214	0.799222986164787	0.692987298226374	1.0964943828175	0.127333364386494	0.166446033661197	0.244281169280325	0.235499999999997	0.315073346713929
K06888	2.94941644293182	2.90637184025261	2.99067038399428	0.11022449051695	0.154554024347585	0.785369339154859	0.147901424901736	0.268523010887076	0.3570833493671	0.300399999999998	0.372455096232241
K06889	6.60207419185897	5.54753774519138	7.57282458066307	1.81676847914308	0.374920120506157	4.79909766284525	4.67861010389608e-05	0.00181327426280544	0.0252445227134948	0.0999999999999986	0.154379986830979
K06890	3.53648433796996	3.10692667737828	4.12476382125775	0.974960278088714	0.236056761727465	4.16710207512217	4.67861010389608e-05	0.00332525756578999	0.0267250378159921	0.0999999999999986	0.154379986830979
K06891	6.19507606650084	5.34652313941258	6.93466173380448	1.590102972449	0.230645485950451	7.01924368135715	4.67861010389608e-05	0.00224770298348635	0.0252423090263207	0.0999999999999986	0.154379986830979
K06893	3.62642848677573	2.43317366574537	4.38937326481988	1.95162949160851	0.577861836765226	2.93609042606668	4.67861010389608e-05	0.0213338947232563	0.06004647364623	0.0999999999999986	0.154379986830979
K06894	4.46045403215296	3.2469745526598	5.26204638070763	1.98255670406901	0.489895927708196	3.88313267930843	4.67861010389608e-05	0.0089873355288006	0.0379229442783319	0.0999999999999986	0.154379986830979
K06895	6.13935365153463	5.16346990894967	6.84167229610791	1.6724910541469	0.275018035656909	5.88077705652599	4.67861010389608e-05	0.00243909018569405	0.0252455965820529	0.0999999999999986	0.154379986830979
K06896	0.67534133883073	1.25484205029822	0.448139955891604	-0.943332565327432	2.43580261982601	-0.452978553008403	0.217188556354235	0.509749440359639	0.602595316390151	0.400599999999994	0.498244079524755
K06897	0.836427473072422	0.35693562655875	0.959751074613164	0.64836516764014	0.635828377644916	1.11441228769195	0.084666716289347	0.182678522057585	0.263131607503727	0.192899999999998	0.263537745061013
K06898	1.05349485371833	1.26268178950225	0.369811909447563	-0.921530938173016	0.759864110053188	-1.12951355872743	0.00733395978284777	0.277884828920716	0.370161029102207	0.106099999999999	0.161746739672001
K06899	3.50430470384454	2.52097857645795	4.51051254392845	1.93066160534999	0.32562851935796	5.64713975731927	4.67861010389608e-05	0.00100535370588414	0.0252419785965991	0.0999999999999986	0.154379986830979
K06900	-1.10154377919086	-5.26555323547053	0.9409204728645	5.64666349491576	1.45884500136907	2.34273093094054	4.67861010389608e-05	0.0493176920496518	0.100070936584586	0.0999999999999986	0.154379986830979
K06901	6.55050210847476	5.65795910717502	7.07712230774164	1.40573400433588	0.257380391925703	4.94054182133868	4.67861010389608e-05	0.0047392611301803	0.0272809427673257	0.0999999999999986	0.154379986830979
K06902	3.62955129952716	3.31316482042789	3.81609253763569	0.505976708370983	0.375919503823472	1.34567166633665	0.0979347522773524	0.102922974137404	0.168969256100914	0.188299999999998	0.261580195842781
K06903	3.57886959083837	2.10259527607815	4.83723929575941	1.95949925312437	0.88862067140323	2.54455747101294	4.67861010389608e-05	0.0119767586689517	0.0441872200277047	0.0999999999999986	0.154379986830979
K06904	0.969799766694128	1.17635588870594	0.356753869907402	-0.7963928446253	0.851464353389349	-0.483150365434726	0.333333340277776	0.684071467769637	0.755013456702061	0.700600000000006	0.766153662378614
K06905	3.32776652357927	1.91894764268821	4.49566391262777	1.97907709409998	0.903683907853616	2.4376495049146	4.67861010389608e-05	0.0163929477939053	0.0518653668412564	0.0999999999999986	0.154379986830979
K06906	3.18579655161518	1.7818786141535	4.4792684024398	1.94781829480773	1.02486438940703	2.33995509883477	4.67861010389608e-05	0.0181167426174169	0.0548053674154356	0.0999999999999986	0.154379986830979
K06907	3.97918945338644	2.39363753202003	5.21088552365974	2.20749880080009	0.968878834969223	2.50249536419014	4.67861010389608e-05	0.015691300435878	0.0506497457346104	0.0999999999999986	0.154379986830979
K06908	3.27881237970179	1.70223924837632	4.61430863788639	2.04366641795862	1.00889213712376	2.36640336013272	4.67861010389608e-05	0.0162309592865341	0.0515921026221206	0.0999999999999986	0.154379986830979
K06909	0.225594494740677	0.140833322662004	0.79942785395666	1.13925447417819	1.17544533280855	1.01717453375265	0.139906756518624	0.160148573787501	0.237183174982201	0.266599999999999	0.347100658167067
K06910	5.16733821393562	3.85116014159943	5.81706409200537	1.96553176360325	0.23723662765125	6.36713789770975	4.67861010389608e-05	0.0236624129750328	0.0637365730249286	0.0999999999999986	0.154379986830979
K06911	7.81796551599837	6.92362946881027	8.6476966213021	1.75604219385509	0.161427818075283	11.1548061487199	4.67861010389608e-05	0.00310618855580703	0.0252751014710688	0.0999999999999986	0.154379986830979
K06912	-2.48171263791677	-2.04041454882195	-3.49064649651932	-1.20151840729218	1.22686092016381	-0.839273939092438	0.197333351026475	0.272022610233642	0.360586661736184	0.376399999999994	0.459192930839345
K06913	-4.96195201735561	-3.05091033692835	-7.26372252352952	-3.95512688039651	3.26481789179492	-1.13605883973305	0.0700000611592504	0.125290037783956	0.194187493845274	0.166499999999998	0.234407007794451
K06914	-5.84262132532466	-3.72749717127316	-7.30128281166155	-2.03597378202599	5.41245292672565	-0.377704691306911	0.270666677423451	0.606266706404006	0.676022372083636	0.557999999999994	0.632513811782605
K06915	6.01271148513082	5.09096388138657	6.80561114636728	1.71660356634388	0.237300586967579	7.13629513843154	4.67861010389608e-05	0.00202210075719308	0.0252422370817173	0.0999999999999986	0.154379986830979
K06916	6.25544656769824	5.32901166940956	7.00709176592436	1.70817893506124	0.264553478002454	6.58023178627005	4.67861010389608e-05	0.00119468131145128	0.0252417191817856	0.0999999999999986	0.154379986830979
K06917	4.61982820547718	2.69417017385949	5.38975724313696	2.69203986570517	0.153585199082939	12.7366277369624	4.67861010389608e-05	0.0322295832588073	0.0764103491373141	0.0999999999999986	0.154379986830979
K06918	1.96781839786442	1.85319698137956	2.38979344414148	0.563445645691463	0.618879567040318	1.01800517554755	0.138574311808054	0.147897104933922	0.222953170167011	0.257599999999998	0.33892005078493
K06919	3.19858102698377	2.10793658746604	3.74012879225959	1.64362367285809	0.689288975895886	2.59219607091457	4.67861010389608e-05	0.0160687236063693	0.0512962880634793	0.0999999999999986	0.154379986830979
K06920	6.15624249909661	5.1179538127584	6.88432893719347	1.74685458817725	0.236570266162002	6.94734893883782	4.67861010389608e-05	0.00168662526921657	0.025241740301937	0.0999999999999986	0.154379986830979
K06921	-2.60254383235936	-0.935629330885115	-5.65421430589286	-4.59848180163069	1.7510292594661	-2.70178788440725	4.67861010389608e-05	0.0622276578272607	0.112655991469024	0.0999999999999986	0.154379986830979
K06922	-6.65730831403683	-5.6173211519442	-8.82499896991893	-3.97696262872172	3.16653865253017	-1.12971561660855	0.0660000651888641	0.132175250610959	0.19866892070997	0.189999999999998	0.254085418519217
K06923	5.96731021161268	4.88272081504126	6.82515593871496	1.93905308807656	0.234986611049778	7.52709845723623	4.67861010389608e-05	0.00293925529263129	0.0253527976676667	0.0999999999999986	0.154379986830979
K06924	-8.13119070430113	-9.27641913626986	-7.2523630190862	1.69311082421553	4.86663490718324	0.328485843925788	0.335109933558651	0.530509023660881	0.604960959864611	0.633899999999997	0.690578299506068
K06925	6.35450591071856	5.41693063498773	7.02186705438901	1.5321495481012	0.221246527050393	6.76841405343553	4.67861010389608e-05	0.00312127790837198	0.0253153412570685	0.0999999999999986	0.154379986830979
K06926	-0.858028904987291	-1.21302203529554	-0.685081069768188	0.536869395278947	0.798213538134259	0.654236496083908	0.241333346414553	0.358708643997883	0.452650619400733	0.465099999999992	0.55151434528764
K06928	-6.31234612791765	-4.99614475986509	-8.89321057319772	-4.20743040810818	2.79088687267452	-1.40806946485128	0.031333476305568	0.0957248858810652	0.15437782497723	0.133199999999998	0.192667024293013
K06929	4.15297006858289	3.29082482943602	4.7828693522935	1.32369986070158	0.466913907567875	2.72263132033039	4.67861010389608e-05	0.0174558183339112	0.0536631795205431	0.0999999999999986	0.154379986830979
K06930	-9.01327924372823	-9.44460801037634	-8.7420943426298	0.19983810866748	4.62365239859437	0.036457189373157	0.48234510391832	0.583393846926359	0.655260478407712	0.734900000000001	0.779822791866122
K06931	-6.51287352894906	-6.16392320385453	-7.30395864168716	-0.427273311851364	4.58399769931926	-0.0766709252111505	0.444000002100422	0.662403228206505	0.728455387640825	0.837400000000002	0.8680715645275
K06932	-3.52987882834135	-2.83843850352459	-7.26930126452043	-4.4331200022997	3.00508813816163	-1.5609629739492	4.67861010389608e-05	0.111104140910778	0.176988801621216	0.100099999999999	0.154501972522295
K06933	-9.04101860923266	-9.27734460504483	-8.89836819376072	-0.0469512907763416	4.68455927979247	-0.0092400346623157	0.49300466381642	0.597662141105558	0.666350216204322	0.733500000000002	0.778012958818148
K06934	2.52660675047407	1.04379046479628	3.61978582561915	1.84643175856437	1.07954568077324	2.10605283471001	4.67861010389608e-05	0.0280312977178045	0.0702561004004201	0.0999999999999986	0.154379986830979
K06935	-8.94875228137732	-9.99489425038216	-7.15986488217038	3.00314341735484	4.21404874196843	0.626527818489021	0.230513005387879	0.368837306558832	0.440572332594102	0.454699999999997	0.517032148631281
K06936	-5.78734436865053	-3.607296986967	-7.16061685399554	-2.41504255741179	4.49450869558797	-0.549201957068213	0.216000015528324	0.41508030866488	0.500260020829377	0.423299999999993	0.504370169337757
K06937	0.453332017383056	-1.2165774738763	1.13063291902718	2.28725161823219	0.988831727031251	1.77601201132992	0.000672920018806483	0.0643704507500602	0.120069691125611	0.0999999999999986	0.154379986830979
K06938	6.28434144877816	5.40763693990276	7.2532443159252	1.97214592029641	0.246465390161612	8.00374567361151	4.67861010389608e-05	0.00194219588058629	0.0252417191817856	0.0999999999999986	0.154379986830979
K06939	-8.13233916090839	-9.23543576903964	-7.28706411889102	1.587039920745	4.89046606099204	0.308569410540587	0.334000006909769	0.548915834930114	0.622778431424525	0.665199999999999	0.71940229839236
K06940	5.84229140729977	5.21311637049501	6.74886575228153	1.533191620169	0.340076463398928	4.68541064844869	4.67861010389608e-05	0.00392387313674558	0.0269137772343681	0.0999999999999986	0.154379986830979
K06941	6.44866229294588	5.59212623974102	7.23119308282842	1.6375239898901	0.191654408043049	8.17721613633493	4.67861010389608e-05	0.00158946864321382	0.0252417191817856	0.0999999999999986	0.154379986830979
K06942	6.37217601985202	5.46199439387137	7.02507930602401	1.50772411198906	0.217362348381131	6.68914495920421	4.67861010389608e-05	0.00336538910835	0.0254047520580107	0.0999999999999986	0.154379986830979
K06943	-5.73263356222385	-3.73864930221915	-7.24534559993784	-2.23830665566145	4.54473153032487	-0.544668747701613	0.222000014903501	0.436506266263669	0.521143699976225	0.427699999999993	0.50887306537505
K06944	-3.37888974564769	-2.6572339810771	-7.2049214945004	-4.49981875765439	2.76437617607886	-1.65498002788226	0.000672920018806483	0.102179538245507	0.165755685800388	0.100199999999999	0.154622965466352
K06945	4.31287304922204	2.26536952823928	6.06911248708414	3.68022670200236	0.453221080669806	7.86255097938271	4.67861010389608e-05	0.000957310314259408	0.0252417191817856	0.0999999999999986	0.154379986830979
K06946	-2.81530258440096	-2.8244095968411	-2.79608548235272	0.0714810432493138	3.10543739684449	0.0167847629393885	0.489673551348137	0.744492806394056	0.802246342527272	0.994	0.995301894479239
K06947	-5.25253662674523	-3.93727342570019	-8.91389744055021	-5.2087317560117	2.58572326368084	-1.93286633110229	0.00399848587424311	0.0610784708512066	0.110822184890505	0.102999999999999	0.157960011463887
K06948	1.83483797080264	2.43652444490796	1.05371318721664	-0.776982884751537	1.16034558817614	-1.00874912684513	0.109260530129981	0.208315828404918	0.292657340235994	0.201799999999997	0.27780205276698
K06949	6.46876114630464	5.48970800397731	7.1113972633936	1.56978669941226	0.230620339473186	6.51003265574414	4.67861010389608e-05	0.00547825524395075	0.0290397119811978	0.0999999999999986	0.154379986830979
K06950	5.5764374156974	4.57867732276374	6.36422410394989	1.78030073475616	0.364089727473978	5.03923362753976	4.67861010389608e-05	0.0119103461989763	0.0440562313447188	0.0999999999999986	0.154379986830979
K06951	-8.47918180178218	-9.27604870686884	-7.80341451208347	1.4714178751257	4.3115600787965	0.286463780653601	0.358427720549594	0.520331888017533	0.59420807618392	0.646399999999999	0.698456425566656
K06952	3.68740304990381	0.970429710548483	4.46272707118883	3.48687293446881	0.140003625833226	16.1338519160272	4.67861010389608e-05	0.0523845785936476	0.104255413789569	0.0999999999999986	0.154379986830979
K06953	0.377079626523044	0.712038910821489	-0.373155382745358	-1.16466301519739	0.393921640438858	-3.11920966318395	4.67861010389608e-05	0.0226327489353345	0.0614417884309743	0.0999999999999986	0.154379986830979
K06954	1.92632524608059	1.06999219691007	3.68285155183833	2.62136314292965	0.518179248204921	4.09727054059686	4.67861010389608e-05	0.0157270684438249	0.0506239527103459	0.0999999999999986	0.154379986830979
K06955	3.68734728085926	2.9039947903103	4.60146263388524	1.74119713833392	0.704133899466315	2.79638644677069	4.67861010389608e-05	0.0120128243336589	0.0442061745848058	0.0999999999999986	0.154379986830979
K06956	5.359694291025	3.79158402947042	6.62406954163195	2.84063894647229	0.373880622373513	7.74514345328346	4.67861010389608e-05	0.00427142375815174	0.0265381281581932	0.0999999999999986	0.154379986830979
K06957	2.2113327962922	1.62247530425506	2.91460206296427	1.42912915890011	0.523071748902357	2.95884327830961	4.67861010389608e-05	0.0172537220537567	0.0531312786577872	0.0999999999999986	0.154379986830979
K06958	6.2935429816553	5.28747623508044	6.93729836608067	1.57167723601869	0.242070445822547	6.25942671687896	4.67861010389608e-05	0.00571795818429042	0.0296626946855494	0.0999999999999986	0.154379986830979
K06959	6.29966854155999	5.29809190462858	7.02544000445344	1.70546962881985	0.205798909816384	7.80903707757356	4.67861010389608e-05	0.00320410177477191	0.0253429778356416	0.0999999999999986	0.154379986830979
K06960	2.89640975485049	3.60816425233596	2.18640765815106	-1.4140689697967	0.90867718529695	-1.49814604507405	0.000673368629139601	0.0938444119500719	0.157973301043692	0.100299999999999	0.154744149800245
K06961	-3.53603984104436	-2.83040392827095	-7.17347281190877	-4.34630284122229	2.91474889199498	-1.56650413597618	0.000672920018806483	0.111418616396502	0.177109028463804	0.0999999999999986	0.154379986830979
K06962	2.51300657831033	2.61866110433049	2.27181630852159	-0.327660201864979	0.8498737099165	-0.386772619343563	0.328666673856588	0.572975221549523	0.65938007054776	0.691900000000005	0.758434564703799
K06963	-5.25723537925313	-3.70947594077407	-8.89664047774954	-5.24946760498239	2.65497364893293	-1.86600402727263	0.00466454361070997	0.0610698599581909	0.110477578831391	0.102499999999999	0.157418871195706
K06965	-3.52437945216015	-2.80395474513036	-7.2948160375275	-4.47756800056581	2.9180676832339	-1.56008285768858	4.67861010389608e-05	0.110248311537853	0.175662122822995	0.0999999999999986	0.154379986830979
K06966	7.19779729063005	6.3158004081809	7.93616810883572	1.62301018244364	0.221950033820637	7.49866562540116	4.67861010389608e-05	0.00117073166342702	0.0252417191817856	0.0999999999999986	0.154379986830979
K06967	3.67332168733497	3.0742180356783	4.04416448453301	0.961776619137527	0.409252215389052	2.46245519476436	4.67861010389608e-05	0.0227809127148209	0.062211167600709	0.0999999999999986	0.154379986830979
K06968	3.15059175177542	2.4152728016144	4.18620710507785	1.77167269810943	0.348337429630632	5.43229202621721	4.67861010389608e-05	0.0115545029007201	0.0431170891262445	0.0999999999999986	0.154379986830979
K06969	5.65132138386864	4.54692244120203	6.46561535583332	1.80594740484679	0.350429374634986	5.22541823182027	4.67861010389608e-05	0.00203425372362049	0.025248948455075	0.0999999999999986	0.154379986830979
K06970	4.82193695342345	4.39107619412245	4.89961584587148	0.505882100827399	0.340712679453074	0.931294419564731	0.252498346569344	0.265602796768837	0.356773718979028	0.467499999999992	0.557244610340992
K06971	-0.542713483143103	-0.772299546084961	0.412840632923425	1.09674485277724	0.940559217475061	0.664242445357048	0.323117928864115	0.486184899119174	0.578447701294801	0.669100000000003	0.738094372356155
K06972	5.56043157456176	4.3903610561723	6.23671781693218	1.84331980284231	0.512593853901511	3.44194182059255	4.67861010389608e-05	0.0266509505777732	0.0682402369978667	0.0999999999999986	0.154379986830979
K06973	3.577760553055	3.13218256274133	3.91936983127875	0.821868742061051	0.256697920182594	3.49802952454239	4.67861010389608e-05	0.00615064124225371	0.0313898419782937	0.0999999999999986	0.154379986830979
K06974	0.931074646944035	-2.28187418237841	2.46641866577285	3.9868107329398	1.22999538478134	1.84461427666909	4.67861010389608e-05	0.0543949027405831	0.106925040536425	0.0999999999999986	0.154379986830979
K06975	6.59248912518163	5.67929923968094	6.97698971446717	1.22146323531257	0.15038724215993	5.64284962616932	4.67861010389608e-05	0.0374730233732825	0.0840166024108906	0.0999999999999986	0.154379986830979
K06976	2.00810379312206	2.1415875936972	1.6076160647059	-0.549154276490271	0.727520941065197	-0.820966655854438	0.211192554338625	0.262444993842883	0.353023678416887	0.367799999999996	0.461984554285948
K06977	-1.3859902582218	-1.27895942142277	-1.57762385003942	-0.281478274159543	1.70179731075575	-0.12503876715011	0.455696204183309	0.645075195051779	0.72128255947091	0.994600000000001	0.995774726554731
K06978	4.85377137264184	3.06449984632485	5.57986200132421	2.45901301574616	0.432818195277889	3.79065337877436	4.67861010389608e-05	0.0473597206208973	0.0975244116823159	0.0999999999999986	0.154379986830979
K06979	-3.21640548156497	-1.68158094904463	-8.87100007275325	-7.24863714645112	2.53226374074713	-2.96942637500028	4.67861010389608e-05	0.03624323705548	0.0780120623410659	0.0999999999999986	0.154379986830979
K06980	6.11425269973576	5.13130051580615	6.78584736685789	1.65652147903296	0.245715063370735	6.22542885206708	4.67861010389608e-05	0.0033353906932276	0.0254094010930366	0.0999999999999986	0.154379986830979
K06981	-2.99675530541893	-2.36039281372144	-7.26419577114144	-5.09496261613914	2.99844114820193	-1.7781149961658	4.67861010389608e-05	0.0842085311439609	0.142867563773716	0.0999999999999986	0.154379986830979
K06982	-3.52440363650691	-2.82766998627134	-7.08614505004665	-4.27692057766541	2.75491846583687	-1.5446452589554	4.67861010389608e-05	0.106946935732892	0.171821932729853	0.100099999999999	0.154500252308599
K06983	-2.32706188057532	-2.7596191350851	-1.58970312970855	1.15526724237498	1.71832364415618	0.445873224431578	0.340439713433031	0.686226288313797	0.752756457664098	0.709400000000006	0.771628183444357
K06984	-5.68097583507899	-3.70405870190408	-7.130485400177	-2.18999801242074	4.52784178951177	-0.516532916084577	0.222518335950429	0.434136672519418	0.518658976052151	0.430299999999993	0.511772414443585
K06985	3.41263760226063	1.84389208300722	3.83123196875076	1.99640707051991	0.894221865762821	2.21071729669665	4.67861010389608e-05	0.0281395452300754	0.0704306740345685	0.0999999999999986	0.154379986830979
K06986	2.79537851105562	1.21153383589927	3.9086071620475	2.47417757969937	0.633271459170434	2.93136771984495	4.67861010389608e-05	0.0195777891791301	0.0571868684849019	0.0999999999999986	0.154379986830979
K06987	4.99205983085078	3.41675593314577	5.92248355143791	2.23218934761885	0.389327612745058	4.33397610494424	4.67861010389608e-05	0.0157260095503932	0.0506983864595539	0.0999999999999986	0.154379986830979
K06988	4.45742275606564	3.91589854035727	5.07987774636088	1.07106878351425	0.406421921708634	2.4634472971221	4.67861010389608e-05	0.0156245930579481	0.0505374711537997	0.0999999999999986	0.154379986830979
K06989	2.3455528527093	2.01423424877382	3.04042492966649	1.02251395834025	0.456599625482285	2.34329663895214	4.67861010389608e-05	0.0524707074348853	0.104246240134826	0.0999999999999986	0.154379986830979
K06990	-1.78152088520243	-0.352963512884942	-4.22227152290555	-4.69320626196264	1.90572246574896	-2.49403587250081	4.67861010389608e-05	0.0268335559788561	0.0653352047181881	0.0999999999999986	0.154379986830979
K06991	3.17946257646	1.69415748017252	3.91322249374854	2.15097995653688	0.457787714387568	3.63913432907617	4.67861010389608e-05	0.0261393198279958	0.0674219827150639	0.0999999999999986	0.154379986830979
K06992	5.68423583355271	4.53766286121887	6.51226231226084	1.98067084235775	0.193811228424838	9.34438738322494	4.67861010389608e-05	0.00340012411993765	0.0254703981637429	0.0999999999999986	0.154379986830979
K06994	3.78581535302792	4.4647133319571	2.82703467775728	-1.90920825150147	0.73173398269196	-2.56663961604745	4.67861010389608e-05	0.0271662933480896	0.0688958823577956	0.0999999999999986	0.154379986830979
K06995	4.86157475269277	3.57859387164556	6.04075590908369	1.73416714263901	0.973274128897232	2.46147730404005	4.67861010389608e-05	0.0147152127690893	0.0490061781151838	0.0999999999999986	0.154379986830979
K06996	4.97834129562014	4.16674991068293	5.55253398330142	1.38596258173997	0.389515851125429	3.74604218542406	4.67861010389608e-05	0.0219003369600938	0.060936929124272	0.0999999999999986	0.154379986830979
K06997	6.41813272156015	5.52680880639538	7.10058969437472	1.57669016052207	0.189174280353706	7.80449370426276	4.67861010389608e-05	0.00247994047840335	0.025245800974337	0.0999999999999986	0.154379986830979
K06998	0.556603481655292	1.44745192471544	-0.387176318118835	-1.58498871264194	0.60020542411181	-2.95135037145888	4.67861010389608e-05	0.00975907288197245	0.0389804558077684	0.0999999999999986	0.154379986830979
K06999	5.73491042763724	4.85033012563501	6.35523290953699	1.50554774562364	0.314049038365406	4.94646219286141	4.67861010389608e-05	0.0146415520636852	0.0488567579932029	0.0999999999999986	0.154379986830979
