rn	rab.all	rab.win.water.lime.Day.1	rab.win.water.lime.Day.6	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K07122	4.2780945039793	3.71714120992285	4.40176696236305	1.22604701219812	1.3509321363735	0.955204337076434	0.156666690727797	0.168491842247631	0.845822221756164	0.286799999999998	0.860985704076129
K07123	2.15364745648979	1.37853596319075	2.23351277968748	0.811019379291127	1.55380642331656	0.554217341870177	0.219333348510707	0.411940685623982	0.845823019603868	0.399999999999994	0.860985704076129
K07124	5.06472725931296	4.94868923626393	5.19399259636181	-0.0881467173122088	1.50972724010824	-0.0620661657594291	0.447333335305835	0.945751550312299	0.981634972034223	0.9997	0.999919052319842
K07125	-6.7316477026468	-8.86991786618002	-0.564017018267482	7.66310410788246	5.52546002304003	1.29094141186359	0.107261863375132	0.151696984442171	0.846964142216188	0.251099999999998	0.866937141902655
K07126	5.57244028763859	4.9843971738901	5.66084879109966	0.674285020368466	1.22788746098238	0.573934574486064	0.23666668016346	0.374256334291247	0.845822221756164	0.423699999999993	0.864357359396702
K07127	4.53441359219663	4.22875102663325	5.10096956458224	1.18026386521949	1.49300233963883	1.00595830701372	0.102666706601074	0.178576633785765	0.845822221756164	0.200199999999997	0.860985704076129
K07129	-7.75194840396586	-8.90731689432147	-6.1351763140335	2.73304946133754	4.53935022847585	0.514068860404036	0.263157906031298	0.428812640337264	0.871733400274698	0.520699999999997	0.902462109687856
K07130	3.62218621556653	3.03213357299485	3.95056333975024	0.887757422356263	1.25836127212641	0.644527811486773	0.226000014503648	0.329802988198546	0.845822221756164	0.399599999999994	0.860985704076129
K07131	0.858444927328987	1.00679109565655	0.672836937245057	-0.322437161268641	2.56060972818646	-0.108382427564589	0.446000002023603	0.565992583763383	0.851448112539628	0.966400000000002	0.989655552521905
K07132	4.6613899708422	4.53337278876845	4.75739944502695	0.22401479606035	1.54363542797263	0.15931229666554	0.438374419369845	0.831117601678435	0.939552963746692	0.988300000000001	0.996236911705109
K07133	3.00576634445753	3.30866498839331	2.57974571622634	-0.638811447694573	1.51893926011384	-0.358907720265019	0.429333336003963	0.729327994228415	0.900689710925397	0.965500000000002	0.989212283696351
K07134	-7.64983827697685	-8.83489111942982	-6.06533944880907	2.76897802676936	4.56554504594496	0.528828940914962	0.257161903826699	0.41519993594599	0.869453191692485	0.509499999999996	0.900846468159528
K07136	1.06211833955131	0.6555196910688	1.57557131719688	0.895718732633107	1.14606333936484	0.26645782554093	0.337774823495102	0.857359876067074	0.949305507686223	0.707200000000007	0.908332896041732
K07137	4.60213398848478	4.32729161857291	4.85686656624334	0.293201318251055	1.37186564515253	0.215165235302475	0.40933333680553	0.766329955295455	0.914285294415096	0.919000000000004	0.974251248620628
K07138	-3.72669424702653	-0.524784010006607	-4.6027477087865	-3.91624267766194	5.14609398961888	-0.616181691973291	0.270000010804815	0.472333803471873	0.866099138642115	0.543699999999994	0.885878186433168
K07139	4.7199666137855	4.69306659925422	4.78973182028269	0.226604429272765	0.880858047768465	0.392372171615758	0.269153908253317	0.511706248535659	0.846382615887985	0.519999999999991	0.878824161927094
K07140	4.28477545842306	3.22737913400991	4.36969180837913	1.14740644279882	0.536511882210516	1.40077366791664	0.0439707865209394	0.138084387310963	0.845822221756164	0.144799999999999	0.860985704076129
K07141	4.37621930828841	3.79713717246214	5.07624845208784	1.22054614510524	1.06258442789602	0.988849048424548	0.114666701812045	0.216211469752075	0.845822221756164	0.200199999999997	0.860985704076129
K07142	-7.68785348299395	-8.77739409670821	-6.20158026251173	2.70937108645888	4.42022471218906	0.515726905462288	0.265822795905675	0.420792071050879	0.869222473378189	0.516899999999996	0.899985286768809
K07143	-7.68373139175561	-8.8163753337788	-6.04337051948221	2.73303593666288	4.67956890846547	0.525489930829386	0.255829458894841	0.428742894696817	0.872234650658328	0.510699999999996	0.899628040980775
K07144	-7.69919315758706	-8.77749183697851	-6.12529381470649	2.46234239922314	4.50053407991456	0.490050310229375	0.269333344186377	0.426429885915919	0.870901352243771	0.522699999999997	0.902469955739374
K07145	3.98222241255943	3.47225892782168	4.70461959811704	1.00247919542012	1.50224975002845	0.695825535917526	0.2245170033051	0.375838744664341	0.845822221756164	0.400299999999994	0.861081945421237
K07146	5.87988199680086	5.73534310783125	5.9951241464044	0.505122620358065	1.11425348158799	0.483635240178324	0.329333340487885	0.46629813757524	0.845822221756164	0.699700000000006	0.905994664763183
K07147	4.34934701381046	3.32785758609615	4.39521628388343	1.14790233325612	1.3998616455491	0.85398708169587	0.230666680719594	0.162557545513941	0.845822221756164	0.398799999999994	0.860985704076129
K07148	1.88255179037926	1.42689509390644	2.20675092260189	-0.145181424754286	1.3916764910689	-0.0824091308966639	0.457333334925171	0.693232001747078	0.887694037726008	0.985600000000001	0.995472023508699
K07149	-0.500829650617125	1.03845373761129	-3.20189712225422	-3.48424713281096	5.88456892928127	-0.518245055331396	0.296666675689746	0.43442630097699	0.846473603476157	0.581199999999994	0.889769706711262
K07150	1.99226918047591	2.58250379994248	-1.74893336186005	-4.24194606255342	3.70396509126173	-1.10642942079863	0.117255197417657	0.17494959379229	0.845822221756164	0.214399999999997	0.860985704076129
K07151	-7.66620340897399	-8.73934151274199	-6.12138111862764	2.6266492829687	4.72002856166521	0.50377080799413	0.268000010950104	0.421844939828174	0.869284031277589	0.517599999999996	0.899930607466577
K07152	5.87633100452849	5.48648545557819	5.93794401521878	0.463709799902446	1.03177301519347	0.64758812815807	0.220519668599033	0.384643751624621	0.845822221756164	0.399999999999994	0.860985704076129
K07153	1.83916117606759	1.13361902618582	2.5219212442278	1.02896577367838	2.02203027408001	0.548231525949936	0.251333345569773	0.459000788321599	0.846352213159433	0.457699999999992	0.869927560685184
K07154	5.34640122380977	4.82278907486119	5.42154344562628	1.05236604451984	1.37586516094256	0.778859176454705	0.227181893116267	0.230557765291093	0.845822221756164	0.399999999999994	0.860985704076129
K07156	4.21709272568928	4.26136244195012	4.15280852903563	-0.0951608382415419	0.394037946452202	-0.201169028639537	0.42704863700083	0.815295902487189	0.933713266775926	0.941500000000003	0.981920148507578
K07157	4.30941113948896	3.56591113345208	4.68863417732678	1.11841041188405	1.09535651225515	1.00766771919344	0.106666704886963	0.186374066440424	0.845822221756164	0.201399999999997	0.860985704076129
K07158	-7.80375837940655	-8.87212043253978	-6.17853679054006	2.7126425173192	4.66277554825979	0.518154308812904	0.265156573436765	0.429154621999913	0.870347950945352	0.521199999999998	0.901399718443177
K07159	-7.62804280069668	-8.67042672070675	-6.0918473493686	2.62153107439009	4.66941716561113	0.499774940355655	0.267155240844119	0.423983023046781	0.870655687985245	0.503499999999997	0.898763965096193
K07160	5.78806369600084	4.80600335591884	5.87396449443771	1.04519387573984	1.18281996231593	0.904553280822124	0.226000014503648	0.145782589361244	0.845822221756164	0.392199999999995	0.860985704076129
K07161	3.45099761782409	3.27657073985186	3.67727989944073	0.72731062182433	1.44058975367127	0.373683597176053	0.335109933558651	0.534967846303025	0.846654897815907	0.700000000000006	0.906056545998793
K07162	-7.65685374283294	-8.76275657648695	-6.07224934661367	2.77487105913327	4.4456293000443	0.556063325671669	0.249167234249977	0.399098424007274	0.866227292470603	0.500699999999997	0.898677444358367
K07164	3.51676063784241	3.88891945895172	2.92275426196386	-0.936914359892799	1.72076083122537	-0.377266381486167	0.342000006501016	0.569478248910568	0.851243368696246	0.710500000000007	0.909380082831832
K07165	5.49430708418091	3.47737865379066	5.9290801435331	2.39555829632971	1.15632562921988	1.4780903674203	0.0632912073550645	0.100989627863024	0.845822221756164	0.161899999999998	0.860985704076129
K07166	2.15738866702093	3.51376871932749	2.06482379455779	-1.45598051631584	0.720423945831825	-1.16084597084514	0.176548987928337	0.169307591029229	0.845822221756164	0.329899999999997	0.861380682786273
K07167	0.0388256054288521	-1.81895186550836	1.58427611369254	1.7658801961227	7.49909692503858	0.251974309883689	0.403064627309717	0.723008864896199	0.904398557606222	0.872500000000007	0.96000827909675
K07168	3.62917136541528	3.3102071830574	4.02748251312416	1.22949904988281	0.908984769933398	1.34859658918897	4.67861010389608e-05	0.129901935070556	0.845822221756164	0.0999999999999986	0.860985704076129
K07169	-2.46487543558916	-3.78063001121686	-1.0844642201487	-0.02793716480247	6.01752762933175	-0.00408406517076043	0.49466666686422	0.836156005835272	0.941190140149797	0.975400000000001	0.992403639300878
K07171	4.99790574713342	4.97459533746612	5.02432683102234	0.226063282498409	0.744549403374767	0.266268907533949	0.347333339568994	0.489074682014334	0.845859597631242	0.752200000000005	0.9240252899872
K07172	3.10461520318989	3.01516420534143	3.69775985067419	0.683074177457305	1.25238986076053	0.415190234334082	0.333333340277776	0.784132796286661	0.921343256612162	0.700000000000006	0.906056545998793
K07173	4.57779141957868	4.51576484110501	4.70979562180514	0.195673357427834	0.710407544656369	0.224355488082235	0.370666671800271	0.53664152638758	0.846997571187699	0.805000000000007	0.938363251146392
K07175	4.48726480270666	4.16850384929752	4.66121070723462	0.746886274130092	0.662600349772962	1.21220427221817	0.00866142178558842	0.19221591537935	0.845822221756164	0.111699999999999	0.860985704076129
K07176	-7.72430371540047	-8.90796709871456	-6.18218521145865	2.72890186742647	4.50081737026424	0.53016166722084	0.264490350968064	0.417238070910475	0.869622431693956	0.508699999999997	0.900278774034738
K07177	3.84094253919621	4.05271130202279	3.48175635982139	0.126833518797433	1.66531318133461	0.0858855100596033	0.449700201746251	0.941349979580098	0.979870706291762	1	1
K07178	2.07782500035126	1.01143312768539	3.09616146018591	1.84920947643906	0.672218494530301	2.83320669221586	4.67861010389608e-05	0.0128461261326901	0.845822221756164	0.0999999999999986	0.860985704076129
K07179	-7.71114318611267	-8.81425728702455	-6.11342147843051	2.5618275216218	4.70841395147852	0.521460229595621	0.264000011246215	0.425498959218012	0.870238394627706	0.509199999999996	0.898370848905486
K07180	4.3978339757078	3.54697496715004	4.53753221200066	0.938207182131968	0.449837480069037	0.857890916612093	0.333111266107309	0.308134703572359	0.845822221756164	0.697000000000006	0.90550957067926
K07181	4.814766233462	4.75923903785865	4.85890067874367	0.0942799265858847	0.672053868622229	0.125916084545989	0.435709529399944	0.950596332824829	0.983147507318316	0.973300000000001	0.991392959579978
K07182	3.87743888897876	3.56432359182442	3.99450715288384	0.362296613982445	0.408150077541888	0.928870732833213	0.157894760633657	0.204766666412898	0.845822221756164	0.274799999999997	0.861536928782733
K07183	4.46967517795487	4.39557188557418	4.53412485807646	0.27899771088583	0.5012861393897	0.440586342276705	0.270666677423451	0.371733183526432	0.845822221756164	0.522799999999992	0.880153931444322
K07184	-0.20348380327659	-0.899254401801602	1.31765395610106	1.43055159288908	4.26186900822779	0.269339605707167	0.332666673645881	0.840353288070077	0.942986498060298	0.692500000000005	0.904997679689748
K07186	-0.420520991700039	-0.952779385239199	0.436773205272461	1.40151547450832	4.3287160642401	0.211672546879423	0.355333339180877	0.833447573690842	0.940602298914927	0.770200000000006	0.929741554115241
K07190	-5.88421797187828	-2.72497401387814	-7.43621545319807	-5.22230069251678	5.03586238039687	-0.845041347145345	0.168000021992846	0.285680204398082	0.852970748280898	0.363499999999996	0.872890661551222
K07192	1.23642450363741	1.65542203197066	0.499219403681503	-1.14412830408824	3.91096527130573	-0.24071833359058	0.447035311774745	0.918321500426959	0.97151082812735	1	1
K07213	5.56874409180372	5.22210165090152	5.63751202204263	0.798920004933125	0.941157779900347	0.906952265156969	0.16655565179212	0.189167229783538	0.845822221756164	0.287199999999998	0.860985704076129
K07214	1.86206151686193	2.53272555191405	-0.290811032596578	-2.82767222698735	4.18118674843963	-0.744530333790122	0.169220541410457	0.253873262486952	0.845822221756164	0.301599999999997	0.860985704076129
K07215	2.25888224968723	0.0951602677747339	2.8500618264243	2.29348691631377	1.75612157002134	0.98621153837735	0.134666695694964	0.238335285070975	0.845822221756164	0.259999999999998	0.860985704076129
K07216	2.11848509580082	2.84385779439066	0.969496670320547	-1.42892847497558	2.24996040910302	-0.470402322170925	0.419720189590245	0.592378992927652	0.856431507583462	0.931000000000003	0.97859102056879
K07217	2.16625565170703	3.00555604281576	2.05362757181074	-0.969978791349038	0.779687198262825	-0.476145844937221	0.333333340277776	0.766744770333996	0.91495482352253	0.700000000000006	0.906056545998793
K07218	1.29850229330263	0.628977982348335	1.76349295770402	0.721473116630447	1.40369358514135	0.402012001900518	0.367088612884815	0.781398487224636	0.920313809233505	0.788500000000008	0.933606390080541
K07219	-0.590905572283376	0.330430399252495	-3.61503548888552	-0.0582965798577675	6.25925412052712	-0.00995246737392992	0.487674883867214	0.809450544793555	0.932372516505583	0.972400000000001	0.99197351671335
K07220	5.78209441159921	5.61266205309677	5.9425614147568	0.337824643407442	0.851357888337613	0.407949918037592	0.335109933558651	0.534535765348657	0.846421334941642	0.700000000000006	0.906056545998793
K07221	0.752649084229997	0.411249259581902	3.12988817265018	2.70482775149188	0.990513596090069	0.667143450718606	0.333333340277776	0.459606952906403	0.845924197205652	0.700000000000006	0.906056545998793
K07222	4.07902304494508	3.65238062953665	4.50416740639539	-0.0532602023771087	1.27904247252787	-0.051755556455886	0.467688209061577	0.795550501571517	0.925771918987919	1	1
K07223	2.67315514036507	2.74036829083902	2.59246213288452	-0.651692511338328	1.71355294652891	-0.374441942558269	0.344437048342602	0.454475117521076	0.845856204298759	0.723100000000004	0.916616112029415
K07224	4.41101633091861	4.05461402932835	5.12542323227782	1.07459639408562	1.75990007967483	0.721748421573074	0.221333348304743	0.3197224701814	0.845822221756164	0.399999999999994	0.860985704076129
K07225	2.8483504549351	2.89816823376104	2.78914488661666	-0.103994854440936	2.04821211741189	-0.0496323250990811	0.469333334473424	0.790936356740446	0.924208880322088	0.9994	0.999802536468206
K07226	3.68667231868248	3.71671576609622	3.65163637422617	-0.0731886961867554	1.35452657866739	-0.0502501177441522	0.474000000965574	0.916933943852259	0.97134237997189	1	1
K07227	-5.82031422970956	-1.71905932837841	-7.36395089871868	-4.5715494121829	4.75785148074093	-0.888247226410585	0.178666686942036	0.289769429088634	0.855783915219199	0.366999999999997	0.873354176744829
K07228	-1.28635870883776	-4.26519612715477	0.0918721555889945	1.81797641464882	7.82655991140063	0.225848361540326	0.464666667981876	0.726403022057419	0.903802121069079	0.967900000000002	0.990062334672554
K07229	-3.68163485582796	-3.01006937209142	-5.47749433985102	-3.59828084499719	3.76816819726985	-0.910239515723655	0.126582309712805	0.174174916651595	0.84582530413893	0.253399999999998	0.863078789573838
K07230	2.78481226331711	2.52860475707912	2.83944774373537	0.348179415163071	1.00400294168448	0.506974673529699	0.225849448209988	0.504467531833455	0.84723147034323	0.411399999999994	0.862477729828618
K07231	2.51809858143349	-0.412272951095039	2.87684892413293	3.16683672849108	0.473367441792858	1.29414497398288	0.0153234149354555	0.137712676880928	0.845822221756164	0.115899999999999	0.860985704076129
K07232	4.19410175750852	3.16340136451269	4.44782633521471	1.27826903150843	1.53721912367361	0.907538463002336	0.225333347902735	0.206024092079308	0.845822221756164	0.399799999999994	0.860985704076129
K07233	2.66068545946099	2.77075095001272	2.52994441583365	1.520585886576	2.37814404344754	0.62560245060745	0.437333335691362	0.425343876009413	0.845822221756164	0.988000000000001	0.996178916717374
K07234	3.50334496068335	3.37608081895764	3.55519918059639	1.69600523937196	2.09503892848555	0.743438709426935	0.232000013927131	0.272786916566373	0.845822221756164	0.447099999999993	0.868601520683104
K07235	2.17446741159171	2.02904971257232	2.36865191953949	0.333909067288667	2.74657536102693	0.0938597129231495	0.359093943036492	0.629582998115764	0.86733320918043	0.765400000000008	0.926132490487246
K07236	0.553482263149699	0.0874213988186794	2.34254660970159	2.14213341970288	2.74959582555464	0.280671105830632	0.333333340277776	0.853140979267238	0.947321038352624	0.700000000000006	0.906056545998793
K07237	0.547590798018271	0.0947901320346372	2.34552542262494	1.92305831642862	2.69148433340077	0.277701384958801	0.333333340277776	0.845407819500932	0.944444026022877	0.700000000000006	0.906056545998793
K07238	4.52516467542261	4.11857950890275	4.9298658204085	-0.0171693405580475	1.53856336843883	-0.0138465967323838	0.493670886310086	0.963789890237953	0.98751663288617	1	1
K07239	0.371764474961192	1.11067310012627	-0.994262841881975	0.260420175140466	3.41050750836892	0.0755152491606477	0.474000000965574	0.931877711724445	0.976371715944328	0.9994	0.999821509080778
K07240	6.18658463129836	6.15368297069683	6.24252198747398	0.697595993566845	1.17194602556731	0.571881748766286	0.346435715798556	0.357701589821346	0.845822221756164	0.704200000000007	0.90732755581648
K07241	4.74298067363753	4.24627107953686	5.3524668867182	0.938229568795786	1.11466777879727	0.741239690895737	0.185209879382212	0.30167735645325	0.845822221756164	0.331599999999996	0.861112271393598
K07242	-7.23713340872852	-7.05263404191601	-7.41993889301685	-1.1861591735418	5.37139203470706	-0.204273783271338	0.415333336561705	0.601673145675078	0.888398863962716	0.732200000000002	0.933151120724254
K07243	5.3646084403559	4.45044198951702	5.44192223829235	1.00437922130175	0.970310990324344	1.0403790314327	0.11200003612238	0.157026888993011	0.845822221756164	0.215999999999998	0.860985704076129
K07245	3.90483006204931	3.93493271960487	3.70501917778944	-0.236588586774	0.602888688923016	-0.402806699115659	0.335109933558651	0.723127953751723	0.899065338696215	0.701800000000006	0.90671438148668
K07246	4.88900504567582	4.48664532707251	5.21420535596324	0.920603379478774	1.34702490960695	0.721475433062403	0.230513005387879	0.300370519568743	0.845822221756164	0.415899999999994	0.863041567210849
K07248	2.09728212357908	2.51349018502725	1.68060457016832	-0.567450438119513	0.732637932541372	-0.896022361669164	0.140000027685467	0.235475248834547	0.845822221756164	0.250599999999997	0.861728835753875
K07250	3.42330789184094	2.92727309013685	3.86455494245466	0.881973761490477	0.728191664609096	1.1819725680566	0.110592974649019	0.185686345103761	0.845822221756164	0.201999999999997	0.860985704076129
K07251	-3.61678185531304	-0.955945912894141	-5.53722891779037	-4.15128973152213	3.6355399941592	-1.19863469430406	0.0893333800736609	0.119521343063955	0.845822221756164	0.192299999999998	0.861104603792284
K07254	-7.63800154539837	-8.77337847672001	-6.113799656321	2.65652604373384	4.60058560133977	0.493306812839941	0.261159238627767	0.425380051466153	0.871035120428506	0.518199999999996	0.900473924377184
K07255	0.528122532703298	0.0396556278725893	0.690505072290351	0.649098029722788	1.15801924902693	0.487428170136123	0.338666673336384	0.577444858999851	0.860782269818439	0.711400000000003	0.916567098564911
K07256	1.1566276245474	0.533408594950275	1.67454193589517	1.07273140738642	1.36695834279126	0.702284483458605	0.206666683232425	0.30966689542689	0.845822221756164	0.388899999999994	0.866703525655214
K07257	-0.558054159851046	-4.29702722083305	1.35417649818475	0.539832650570192	7.40047965271076	0.0917385824174022	0.486000000518925	0.677904807980418	0.892997379788748	0.969400000000002	0.990218128786191
K07258	5.90854053988574	5.93683728348783	5.8696927000894	0.572129728614129	0.894039779383566	0.593588536768982	0.439333335613819	0.376971270290623	0.845822221756164	0.983200000000001	0.994618063481297
K07259	5.2691344402948	4.90449673305666	5.64501426471392	-0.218761450568467	1.59669657027286	-0.146995952343555	0.444370421803586	0.935353843893272	0.977870112740302	1	1
K07260	2.59849530218206	2.16797623329138	3.13661037871426	-1.11081743603617	4.15659479563562	-0.118679569265579	0.436666669050594	0.52603367516103	0.846718679327969	1	1
K07261	1.50414951440469	0.834842611178004	2.98827652289347	0.950528967417774	1.70039138890587	0.881080071535835	0.228514338023909	0.337491244221019	0.845822221756164	0.435399999999993	0.869620191110679
K07262	4.74577016591897	4.24800546111274	4.90895416305357	0.809136855939332	0.910363169406138	0.891652418792104	0.20200001711741	0.22008388462664	0.845822221756164	0.371999999999995	0.860985704076129
K07263	5.7168403573934	5.09595301322745	6.09674849823602	0.682932542338623	1.28321705266254	0.622232022451524	0.219333348510707	0.369049776169984	0.845822221756164	0.402699999999994	0.861310830710485
K07264	0.0498257820153665	0.420820466189134	-0.549401052161201	-0.745980467045424	4.63178451376862	-0.102530399526819	0.454363759197163	0.819062503465798	0.934791335188119	0.9997	0.999900735294118
K07265	2.09976527063828	1.52848142067652	2.23162411218081	0.674830471950168	1.04475298128725	0.69748736735312	0.222518335950429	0.372966452885414	0.845829003670521	0.407199999999994	0.862016524027812
K07266	2.01641805776572	1.06267010820027	2.10664548197697	0.982829515568627	1.20919814921221	0.782464077335169	0.226515670662956	0.30818939989521	0.845822221756164	0.399999999999994	0.860985704076129
K07267	4.73922384543103	3.63837941142701	5.1181435908912	1.48723593334509	0.839085143817811	1.54127290223307	0.00200230042494713	0.10096324823527	0.845822221756164	0.103399999999999	0.860985704076129
K07269	-3.62536512650417	-0.946054126725282	-5.50339073895593	-4.18555056513282	3.61600053735057	-1.17032026178487	0.0919387527251792	0.121077309087408	0.845822221756164	0.189399999999998	0.861151408128625
K07270	1.97313907721739	1.48493161312487	2.35108742991204	0.178248027709701	1.23113557923707	0.142178099839066	0.452666668435606	0.93225632932091	0.976529849805704	0.928600000000004	0.977614334759152
K07271	0.197167444179802	-0.723773399236942	2.69227830205776	2.74932031611556	9.10260891638354	0.3117008547891	0.285143247588287	0.7124099032742	0.901468564493949	0.569499999999994	0.886353799857901
K07272	-5.56749243996657	-5.29497621394265	-6.13542550718709	-2.16798342205439	6.58469182747894	-0.297591801862754	0.37466667161987	0.623406593842978	0.886807690228103	0.739899999999998	0.932868097112447
K07273	3.79224979142375	2.49493963482286	4.10615234460955	1.05938519328172	1.44456949075175	0.540844596746881	0.333333340277776	0.627466196110218	0.863625079968941	0.700000000000006	0.906056545998793
K07274	1.43280601354939	1.23964665695473	1.53952227499587	0.196233480522008	1.2482277524523	0.139144110561698	0.365333338711092	0.899369826800191	0.964735317350757	0.766900000000008	0.926845372743664
K07275	5.65642450684985	4.95126666408871	5.91441889787341	1.18126964523742	1.21169167852208	0.966114529339399	0.208527664564848	0.204229854638855	0.845822221756164	0.366199999999996	0.860985704076129
K07276	1.18177569481816	-0.114948991728969	2.49398508058663	0.833334574519201	4.0694031870888	0.171794111451549	0.411059297201336	0.793268045422199	0.924961370841242	0.922300000000005	0.975452222890964
K07277	5.35720777029716	5.12823499926129	5.5462221691233	0.413972960827864	0.912719616682185	0.446082223899675	0.333333340277776	0.50086484180304	0.845877000609069	0.700000000000006	0.906056545998793
K07278	4.62060668662326	3.84591175999121	4.67102207009398	1.25994842212949	1.22650661625028	1.08540618966704	0.142666693717283	0.129177064056722	0.845822221756164	0.277799999999999	0.860985704076129
K07279	-0.817519158619607	-5.05774764265974	0.138207434499929	5.05229348027171	4.45468968257268	0.989680575386755	0.108666704076514	0.203107083063718	0.845822221756164	0.204199999999997	0.860985704076129
K07282	3.01930194788606	3.03329757372172	2.99575434585321	-0.106865960837851	0.676227019856216	-0.151997322524268	0.40066667049685	0.820728989191903	0.935635368324984	0.858700000000007	0.956120498228214
K07283	-0.887515713042987	0.263197807825577	-3.38112698692375	-3.3271404758972	3.69215514979172	-0.754775833515949	0.191333351804978	0.266662210542864	0.845822221756164	0.328499999999997	0.861041462164284
K07284	5.04570739460667	5.06222810213985	5.01377600261976	-0.0474748101439877	0.516460616252702	-0.0883448277076898	0.433044639430472	0.853843971710651	0.947975931853173	0.943300000000003	0.982621756691362
K07285	-1.24185727667805	-0.878611112723612	-1.86143442710785	-0.89534053058129	2.69791688490585	-0.238553268390836	0.347768160769613	0.467064979609236	0.846737414316088	0.733600000000002	0.925861238742869
K07286	0.439983553542309	0.0686128917726485	2.26927223150826	2.04029121039064	2.66686602426175	0.278246409311986	0.333333340277776	0.851205885084573	0.946609790694619	0.700000000000006	0.906056545998793
K07287	4.68535824019052	3.3566803992614	4.76956566154644	1.32370072927455	1.2768268473355	0.982120095401313	0.216000015528324	0.150183256254224	0.845822221756164	0.398599999999994	0.860985704076129
K07289	3.30687308551389	1.40631170673324	3.80967014053831	1.74326630227771	1.8430137804059	0.69458510414557	0.333333340277776	0.452374749541024	0.845822221756164	0.700000000000006	0.906056545998793
K07290	3.96655453981668	3.12971447599784	4.25422054793412	1.1110009571627	1.16869605252309	0.947395729327331	0.18200001977782	0.208555313637106	0.845822221756164	0.326399999999997	0.860985704076129
K07300	4.58146368558778	4.37848453108534	4.68291756709994	0.308494752813362	1.22996095189406	0.260740454973055	0.368000005255151	0.675261333212343	0.879967849669961	0.786100000000008	0.932478504945388
K07301	2.73697017353226	2.25243396732968	3.59344129721835	1.34464002663852	0.831119956583215	1.61338518703336	0.0226517649978984	0.062665718613629	0.845822221756164	0.119099999999999	0.860985704076129
K07302	5.08307389120286	4.77164131774414	5.53983179223263	0.962503404564064	0.754769389460511	1.17276993217952	0.1059294188884	0.131453124020844	0.845822221756164	0.199899999999997	0.860985704076129
K07303	5.13554510066414	4.75104448616726	5.56135161302548	1.11120418321252	0.838842240011263	1.25829160973912	0.103333372972979	0.11205263929697	0.845822221756164	0.190699999999997	0.860985704076129
K07304	6.73914713249336	6.66005947522154	7.04862079269031	0.405956259578368	0.825059223656343	0.658692669232483	0.220666681706355	0.326810704494206	0.845822221756164	0.399999999999994	0.860985704076129
K07305	6.09983323682378	5.87727521333436	6.30413891025498	0.388286414489493	0.856686312729399	0.371991568345079	0.337333340071168	0.583113952450734	0.851243704619406	0.700000000000006	0.906056545998793
K07306	-3.63483494610977	-0.0953398232151645	-5.56079538784696	-4.72570525361502	4.07995953131627	-1.22345979108023	0.09060630843553	0.107285060102967	0.845822221756164	0.191499999999998	0.86103342766518
K07307	-2.72031317485716	-0.0464946084274081	-5.58686181042665	-4.84593530686831	3.84056645190465	-1.26482247326016	0.0939374191989484	0.110455430477753	0.845822221756164	0.183499999999998	0.860985704076129
K07308	-3.65167356519726	-0.17099030111085	-5.60784892908102	-4.39115113315164	3.84266371042259	-1.20523390292466	0.0866089757029804	0.112396073095648	0.845822221756164	0.186299999999998	0.861110966485265
K07309	-2.98348609286862	-2.74782741273198	-5.50900653717275	-2.88278884320128	3.19876449581185	-0.762373931386207	0.209860109450865	0.250325224103402	0.846024208772271	0.394999999999995	0.869634973646482
K07310	-7.30182659655714	-7.17836455195417	-7.39470510574279	-0.288325792035755	4.50471817148982	-0.0560178905544755	0.471333334398563	0.55874587587868	0.881139287943267	0.6868	0.925267430657318
K07312	-3.66275223509003	-3.00595269878378	-5.48184664152887	-3.47863282615458	3.57131119391374	-0.933349834333613	0.120586308900179	0.172107934920524	0.845832744139769	0.252799999999998	0.862983781618058
K07313	4.2762825913245	4.22336665514626	4.34225355215622	0.114637075770257	1.54378791465626	0.0662384718381371	0.448367756760455	0.850543039000149	0.947269032335238	1	1
K07314	-7.23960769049431	-6.9615808359844	-7.41072474945977	-0.369784974777746	4.38945366345318	-0.075198553356372	0.4633333346987	0.578649760800667	0.885378914473496	0.701000000000001	0.928127733373227
K07315	4.39832493064339	4.14043071562982	4.87586429823871	0.739537907921884	1.04637672202027	0.539788760439923	0.333777488590993	0.541350861636434	0.847470072757053	0.700900000000006	0.906338269022064
K07316	3.02268170240948	2.97271491993686	3.82428666879521	0.855967457418354	0.704325341127184	1.0348701847085	0.217333348720104	0.212658081196554	0.845822221756164	0.395599999999995	0.861130337848798
K07317	-1.46823931953799	-0.847646740077373	-2.6950338318268	-1.34469136571217	4.82047629925376	-0.203093078704831	0.461025984128586	0.703805993167517	0.895500562117502	0.989500000000001	0.996714725910518
K07318	-0.664563226100865	0.0105234807469969	-5.46330828069697	-5.84142462308771	4.49617159887397	-1.21411246877441	0.0280001605773834	0.112782341542276	0.845822221756164	0.129199999999999	0.860985704076129
K07319	-7.28385657286434	-7.0203786999999	-7.42228302757257	-0.28230997973048	4.38667716215487	-0.0532228867222361	0.474000000965574	0.571076743313592	0.883201207181557	0.694300000000001	0.926472236409822
K07320	4.17235572059083	3.64657699984085	4.32777363317652	0.978775505426809	1.39771534873441	0.806710624247772	0.222000014903501	0.248476087403422	0.845822221756164	0.398799999999994	0.860985704076129
