rn	rab.all	rab.win.water.lime.Day.0	rab.win.water.untreated.Day.6	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K02062	-0.367655829008424	-0.538646382426694	-0.282290789999049	0.214266316012372	1.69356768461874	0.0792836505068512	0.429047304477111	0.6304120649511	0.72225543546407	0.923800000000004	0.942385493422886
K02063	-0.367387869990057	-0.517274975042591	-0.271556924682264	0.0520783467273134	0.583329058094178	0.0340731469485866	0.471333334398563	0.530500991451203	0.643032709567718	0.936100000000003	0.951689916763168
K02064	-0.366651531686909	-0.538484653080833	-0.281096928683708	0.221956582135559	1.00426518540372	0.183641094451735	0.417721522115336	0.915188559815804	0.940037172141915	0.926800000000004	0.944591922094124
K02065	6.25842887831009	5.43870387715456	6.79787726496232	1.5468564054916	1.04454072520195	1.86032982159936	4.67861010389608e-05	0.0548602483306638	0.297767455716642	0.0999999999999986	0.254764156212911
K02066	6.4186790750225	5.77570127620002	6.9363836175225	1.51932647153761	1.03909156014712	1.65616836674106	4.67861010389608e-05	0.0670271190382279	0.306430314230624	0.0999999999999986	0.254764156212911
K02067	6.39931962224633	5.77243111406499	6.93536520896734	1.52506425171699	1.03656587120775	1.62050365526889	4.67861010389608e-05	0.0692501123868699	0.307504773452845	0.0999999999999986	0.254764156212911
K02068	2.62444608709963	4.22308849500176	1.22594322471199	-3.04873776905301	0.49003733018514	-6.35482921263814	4.67861010389608e-05	0.00813936346448693	0.15592644904065	0.0999999999999986	0.254764156212911
K02069	3.07716479976379	4.25473737232269	1.75111068298545	-2.97385727779818	0.938332858164634	-3.45331801178398	4.67861010389608e-05	0.00431906036705845	0.123568988093264	0.0999999999999986	0.254764156212911
K02071	6.25853553176997	6.23937606321884	6.39313043548463	0.159697771464404	0.658204353006708	0.540811370850063	0.217333348720104	0.477086883387906	0.600079991401745	0.399999999999994	0.558307520214996
K02072	6.26203972424908	6.24480891187978	6.4349304037609	0.196940102517179	0.65456340006052	0.570215423994393	0.221185891049129	0.461575425111383	0.587623981128395	0.400599999999994	0.558741366809875
K02073	6.48212020758836	6.3209154646275	6.63588060932013	0.312869365879775	0.592408042408418	0.478496159684073	0.333111266107309	0.475981175926864	0.599208232592299	0.686800000000005	0.763638680658242
K02074	2.50565898393848	3.60545778069188	2.26997976628034	-1.32714549793962	0.483771659544265	-1.36542081927981	0.0653333992414991	0.130269341320098	0.340473712363967	0.160899999999998	0.312631567492932
K02075	2.50869739273436	3.60698843594617	2.30315824795472	-1.30775511839104	0.466476524596313	-1.35216767328933	0.0586667406622703	0.134398762777478	0.342702972610705	0.147599999999999	0.299922130255668
K02076	1.39698963152101	3.88970146237716	-1.919135896178	-5.80944787807106	1.16684007497938	-4.88393715084642	4.67861010389608e-05	0.0299012216281921	0.247968295098921	0.0999999999999986	0.254764156212911
K02077	3.73464124401586	4.01665717663184	3.35426818131814	-0.27147364395676	0.628429207337936	-0.659732826271873	0.333333340277776	0.523028229652405	0.637129250304629	0.699400000000006	0.772763571469858
K02078	7.76226097282553	6.45530578114717	8.06219493991697	1.6060186396127	1.5634665333643	1.04470966427656	0.113924085998685	0.150099250668096	0.351349593887729	0.216799999999997	0.367009730952425
K02079	-2.41615745902529	-5.0733356421064	-1.05562593150664	3.98113708620715	1.51970612400679	2.74812100476973	4.67861010389608e-05	0.0641923573837185	0.265398693361348	0.0999999999999986	0.254764156212911
K02080	-5.81130306998799	-7.27091279319033	-5.29122865240168	2.94676656111779	3.8167319973811	0.709650681964494	0.213333349149593	0.274295176194806	0.438860111915288	0.423799999999995	0.552863051438769
K02081	3.68735959297028	-1.07755996157526	4.35400119465383	5.48067805108422	0.786870446954371	2.75920200019538	4.67861010389608e-05	0.0988861008271238	0.324407504866469	0.0999999999999986	0.254764156212911
K02082	1.44595722455386	1.055697464529	1.94083844154105	1.11106815274108	0.672032985355673	1.50928659389832	4.67861010389608e-05	0.187485787301298	0.367047426893865	0.0999999999999986	0.254764156212911
K02083	2.03240469237767	0.0522081564979224	2.19234405682561	2.11117945007174	1.84344154984116	0.911161391543882	0.333333340277776	0.269105736717798	0.424727387822151	0.699700000000006	0.772976838158382
K02086	1.15116728909429	4.06563516262984	-1.92589779709856	-6.11004111057381	1.03369301337619	-5.54050558063861	4.67861010389608e-05	0.0125469522662226	0.178932419729837	0.0999999999999986	0.254764156212911
K02092	-9.10514748733308	-7.26036373186203	-10.1688713904133	-3.94224045540354	5.35520183556434	-0.632590774340642	0.248000012511435	0.38275285655355	0.527015234591013	0.484499999999996	0.592865714230821
K02093	-9.04008792012458	-7.20453767871001	-10.2207430796125	-3.90170097004611	5.33572530024888	-0.655847965248402	0.239333346590906	0.373156151633054	0.520115939957865	0.465899999999997	0.576709630036968
K02094	-9.06108688607006	-7.15026563024949	-10.2485753999343	-3.76546874511325	5.39808107224964	-0.64116343178944	0.231845450298827	0.36438581480623	0.512798846865369	0.468199999999997	0.579195420568401
K02095	-9.15344562183452	-7.32653622844529	-10.330344572042	-4.05175958161714	5.36995999431221	-0.651036068504598	0.235842785039269	0.367282085605133	0.515465326220916	0.463699999999997	0.575760450263887
K02096	-9.1078209976645	-7.24379441928309	-10.2717242301674	-3.84244116037295	5.26837069796245	-0.642305933924363	0.241333346414553	0.365011058888533	0.512790737479113	0.467599999999997	0.579850797223185
K02097	-9.16807572059832	-7.16307369524681	-10.3321811948028	-3.98835656826488	5.30386206755951	-0.675886521636255	0.243333346240751	0.361469778007922	0.511582316010506	0.468699999999997	0.578377193914968
K02099	-0.19871685251079	-1.06689120287797	0.304453264253326	0.907887273009722	0.889812701248909	1.00219042921253	0.167333355440424	0.235107672709799	0.404511668404521	0.311299999999995	0.448957108020251
K02100	2.79147262296602	-0.14809006279704	3.96848598350276	4.25080409735062	1.86274533774499	2.29669232978753	4.67861010389608e-05	0.074759877889152	0.310533934867449	0.0999999999999986	0.254764156212911
K02101	-8.91806438141103	-6.92175861297544	-10.1596493250887	-4.24350963383703	7.0372611636495	-0.673468019768507	0.209333349594042	0.338022416705366	0.490809916545797	0.438199999999997	0.553182724724082
K02103	-2.66325745402256	-3.3236648389139	-2.28336920448758	0.0297839186496756	6.26336739625055	0.00450291668084716	0.49866666671605	0.771062385656966	0.830656442193689	0.9991	0.999321546266428
K02106	3.13984600433519	2.8810724493215	3.17834766661083	0.318374259183906	0.838231939096978	0.432332472537012	0.335109933558651	0.593348786504744	0.693035885192582	0.702100000000007	0.774774191595988
K02107	-3.74834789216943	-3.93643401530469	-3.54072390527095	0.313633489582864	3.72573857354807	0.0745380875563194	0.472351766515455	0.837125898264873	0.881352790455249	0.984400000000002	0.988207646721455
K02108	6.02873327915592	5.82086812816308	6.24489757725532	0.680892075612188	0.837043462635526	1.00772775915735	0.120586308900179	0.20660582119671	0.374135193721441	0.202199999999997	0.351990722403514
K02109	6.06277424864528	5.89006009835037	6.24774333197761	0.648999240542797	0.850493775189956	0.831498178191217	0.139240534162582	0.232453741009541	0.394265443467792	0.256299999999997	0.407219565517025
K02110	6.01925509302574	5.82077373996666	6.2516914256762	0.686421370786045	0.838617293146799	0.882279037890897	0.115256530558294	0.192327293510258	0.366489943560812	0.201199999999997	0.350946983083798
K02111	6.03003809062475	5.82158646117121	6.24423619894132	0.680723875124942	0.850313466881495	0.909002848305238	0.113924085998685	0.206782780699089	0.374323632330299	0.202199999999997	0.351978272314428
K02112	6.03896020891279	5.82045652706421	6.25611600851949	0.687508301271897	0.836837840523404	0.887908990697683	0.104666705727888	0.20181385522209	0.371051299683412	0.200399999999997	0.350108606589006
K02113	5.99844478896371	4.91484412082442	6.24414169015202	1.11569589863863	1.16072559982518	1.17388763942355	0.114666701812045	0.107079605392264	0.328473101835012	0.199999999999997	0.349696264074891
K02114	6.10474909399148	6.00618346752936	6.24447226908532	0.685631235463969	0.848144205950739	0.846730354013555	0.215333348933032	0.240430695977007	0.400760077387096	0.391999999999995	0.549957739772855
K02115	6.0383571505844	5.82176865271667	6.24464538792779	0.673257070961809	0.847535761035537	0.87582536882087	0.107261863375132	0.206846300704703	0.374361252689669	0.201799999999997	0.351561936021371
K02116	4.72338032884565	4.67970216318449	4.78292194955958	0.430388763437098	0.690578437284592	0.441372490817946	0.293137917292776	0.338888298255897	0.485790671177827	0.607299999999997	0.706592305456637
K02117	-1.46197143902187	1.95315266224733	-3.54030252961227	-4.68909493362827	2.44504075499939	-2.0459361465987	4.67861010389608e-05	0.0366039157608208	0.266759796613002	0.0999999999999986	0.254764156212911
