#Formatted for biom
#OTU ID	1.Day.6	1.Hide.Day.6	2.Day.6	2.Hide.Day.6	3.Day.6	3.Hide.Day.6	4.Day.0	4.Day.6	4.Hide.Day.6	5.Day.0	5.Day.6	5.Hide.Day.6	6.Day.0	6.Day.6	6.Hide.Day.6	U.Hide.1	U.Hide.2	U.Hide.3
124796c476d2fea8af7daaa554fe62c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1daaf62b8d125d83323915fb5348d675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
8382df9797eecb63e7735e63e004aa1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
194782879eb51bcf463e1c3af788e84e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
4c601fae6e8af604ae1637f6301488a4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
8b1ff3dad8c55a0c9bc9378ca6f95719	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0
187108a293979c4efb1561f0145bdbc2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
98f7167692cee16f254f072f0e39e042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50301dd4f6658311f95ae4c927c667d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
703224cd4798f0761dd55727a039a992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8589f137ff2ff5f73fb4924a5275ca84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f23c8534e66aaeff1911d7502f0ff48d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
c01f0bd030fb9a3da5efd52bce93b46b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
8ddd75c38bc56eeb020201bf2e7c751d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298fb17f0fff358ab3ee5590721d8399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
93f80416bb14e42f38e87dab97f93ab5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ca3038fb7e878281f15d54e2bbc1d480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
088848631c1b8e1e6f995ab2812c8b1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
c93d673af7ca32cdc9ba78bcb2c2fffb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
e9c7ffde4ac5006b2d9af9ed6129dcca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
5736e035262b22c1f9ad816a3dde3cb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
8e1c32ebbea38565305840289304c8a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2ad339b26b2917af94e7590a9dd327a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3b1430c93cb370ba9e443f70c9906127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
769f943f368982132581e64af60bbd79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
cc40fbb07a67fed7ba87472b1572c264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
34c70755b63094a3dfa6a4c618cd11b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3c6f35a81538accfe9cfbb95d06c7077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
9dff6dc4ba739bf60c6aaacc93dd72c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
9491a4aa9f93041b9796eac4fbda6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3d582fb3d90253e16a495aa43633b0a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d737fe076293fbfecd0ca4c35e9a7a06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8fc927b3abc5f66de2947c435fe8b5a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bfb4b0d4cf5f7939f9a6105813c558f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6f723f2118e7a5090bcfe8dbc79c7085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
021acf88e1b15a471bbe9186feb03430	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
4ef264c3b5fe7ace2cbd847f6ee14735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
c925ec19ae82a3d2d21b7e23c9563006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a69aa81615f579dfaaa324d1bb050c27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52d992f7b7f38d622c38ca12e826f976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
67bf8bbae98c64ef7d577bed84ff1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
d975bbc99d659b2dbd1cbca4d75b6573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
61454036bbbd423e4d4eaeab1889b29e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7cf30fc4b86d9d24912d993be0c2e450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
3273b8d960fec86d5a886f60ff958b73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
5fc44cf08a5c78a0b4eec97d53ab03c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
a1130901008a7718b9f437c52fb36474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8826240eadf92d984c6e477aa35dc7af	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f5fd8a502d3a618b8224c2db1d1a65dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
dc1ce07b80f8cae88dd9f8d4ac536096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
767416407a5e8fcf0c55318c2d9c2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
6f6413a33e94e645eb702d3504ba11a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
22fb5a30a93c6ba1d7e76483f57bfbd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9f07cc070f7d19dde4046145ff1a583	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
b3d464b2174d2e74de7c7698eeabaf90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c55aa2772df4cfe542d7e0a930d4aff	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
6d7b5898e51b701fbe941f84f42e1143	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
fa26d0cee9a48e003ea37629e51feb53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
d0c73db7780da118e7fd7a30c2273250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a682e97189fe26750a233bbe3c699965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4c72fc1f6e87b550e08ac0f6e9d7617	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
9eb18696231d63b94a59f473fd386aab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
c1eb7be8133f1707930afef18cb7d0a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
988cf6862c90c0666b1c6859e28bf6b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
21939bae5d5210fa6eda5d38a0a6be65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
648913b1bffe6d5d47751b774a0f617c	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
c7c855701f226010c893bd8a6af7af6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fcc3db54753c08ece1b069733b96c40f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8154f207412cc706d5c20f96681f26d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac715ad841810ce971572b8e84903e8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1393b1bcb00072490e988591711676ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646ff3148cf7eca90b56a2510fcdd17c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889d2a183d8a1c04e0bec98a3ad8e831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
c8b43b868e13dd80f7cc93bce569778f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
f82f4ef59eb2501f81dbe32583abed0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
914547ed0ce1222a578074806bac86ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
949aac44b5ec98a767a80e7b5d24740f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
c7abe38384eb229ae76bf12230474a43	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
e960fa326a74dc005164f98f6b478376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
d841c723a1666777cad27b5e09dcf4e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
8ac9e8c501030e3cd3409adaf49292ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0011f3b944e6c78bcb72cb6f630474bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
0b67903a344cb64c4eb592eae72364d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
6d1ff682956b9da5e1317b6c7506a458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
91a940b336885c78725c95673517dc3f	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0
133aa19accf442ec70e0f45bba3bbc41	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
d5d047ab7e447a516c59a911b5d8a03f	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
0e1a7e3b2b05fa84c32ca80d6850ca1f	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
3e6f90eeaef811f2105d1d84301e5b2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9dec6156b1a010f1fc58612ad30bf595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26294d0a683ac65c55819e3697c327bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
2774b06acc6c85dab80609fd49c1cd48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
3a9e728950e287b5b885d9f111fc39f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
b997176a67829d17aa18aeae617f2a6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
20383bdc48e97b7a1c22cb4682ca6b6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
6a94c477eb2c92ad221094960715d9f1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
adacb6985fe02a482ed6caedac93df6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d5e9a687a77e8cc696493fb25643a64e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
d27a2d4d8d15d764f5870cedf5ffe7a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
97940b842187b263d4e0b96241abc609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
1cbca5113b83c4c6b2be1ca10e067c93	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
a0978d3462d9660aeb10cb3cb4e475f0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0
db6db639f769a7057525777ddd8b8b2b	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
e5744a767489640e182514ffdb59bafa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bac6fd7fa0efeb437eb57a01658f433a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393511ee2e931a03946d3e9ccb1a8076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d676701318921feadb7faee492047f27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0c996bd1ccef98d6ebfe9c47d94d79d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bd0ace603be704be3fd308edc0c261bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e7733010d33a784a306c7e1b16c1e9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
d8e9b8285e37b76a8c5f27fab0781a22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218d95f0cfd853ae31f4d318f41abcfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
09874bb05cab8de20ce566b0485c2c9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
c534e14ce3ff86b0d56cd3bc82f1ba8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
59a977b23fbd6e32969e0ee54d045460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
f9b10a746ef4b0a00ef101ecb57d682a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
fc8e21f4241db99020860d264024e318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9c3c34af173de77d8e19b24ba5611cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
04e732152ee9b34ba0d5d58179ef758f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d90bd2ab40c583cd0f684e3bc2091965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9efecdb27980c8516dd45185bbb4f58	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
1127793dda8e82e1c8e9bb95ed272e9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
26262963a1806654cd7c049d803991ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9dccb10db93eb676e5d2fd885ae7c80b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
5e9cdedb776dafb0c1da681c56e2351b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d04e615d8eb7e644b4881b6e4b89440a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7d963f0773b474de9c77119e6ea3a8a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
9e9f7b53e9620521f51629533d2f5a1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
d2a16b3d6e5986d844d629ff0b759ce2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
9d4e6a3cef72fa887cb5aefd068508d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
154be7219770bd99df182f84f6d2a7f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
88cbddc350fb452ca5fda3cb1f633c08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
931b43a93b4a3f5ae9a5bbf1eee6bd09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
99bdee7c638ed18b26757c1b3434b6b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
8d5696532eda6a5d7af64fb43be7574d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
b7b2cb8cdc305e58e28025b0eaaed195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d0d756281dc9b4ca034ae5410d769dba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
8f7b22f64cf6573fb427cc5cf300cb5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1c70846eddc55b48239c677eae90ca5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
b9d20f747ecaf1fd86f88e4bafbf036f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
c230ef5867fe2dd112d8aa2c54a3f68c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
847ff11e51c747cd6c2ec9766fb62ebd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27be781e03b5659918d64fd2fdcdd984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
eec1254873a4047f3a9605de61cd05aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
a4fea84a2ced62724d2bcfaa9a924f30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
62ab8c572fc9e3c5080a29e26ac3b441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
d0dfb884a999fd4b80ad10203c7abcea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
1239a1163a592a96f52537f010be0184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
fab889c145ebe914a5112cb0f8a0cdd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9df931c9877b51a88ccc2807f106f402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
45b6c68f57d77000332925366804cc76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1c512770a58dbc77dde2c6c4991c2add	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
cf69378608197b57bcf0b9278d4fe38d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
e2096cc2de0c713d427e02633786cb33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
cc256836e1495da5d3ae686ff8fedf23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
95fd75763371d2ff6e963af08097744b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
c9cb0763cec2bf8dd7a77ee434d8b1f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46b61b1de2e9c65a4890e587a401f25a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
cf77317a7f2c93988eb1f4587e2005ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ad26c5ee0e6804097a80d0dc6bb597ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
38301e082cbc2c6a5b65a1d3678034f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
7c7f5e4829ddc2f65d017895908cb7ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
c0d33b3fa7ab48e642c20527614d5649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
159017371d2a2768c8763f0291012343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4c09000b3c8983d28eeb77bcbbdde103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
10c2873f65626d0c40a2f0f1ce669dee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
dfd345bade8142b12a18d378512fedac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
384f6676b24abd5db9c093a6f3f76706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
a5701c8d6d439cc04873ff902560b41c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
4ef469b986e678f7094537bf14752956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
29bbd0cfa7969306b7bb3aaf7fbdb930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
411df3f741e0942fe9bf1502181c3d87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6a5e95be237f39c2ad36dc84f60124ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
1f5c6e507f6aa986150cd41d4cf1a9c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
409d1c6b5afdba8ee3a537176861663e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe15b10e64820050ddd160dcf9c245b2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
bf25e71477dbb1e4f83ba4e0acf9c977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
a50a25ccbbcf5b4c1c1ffce238ae09a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
348db460b7fd39278756a5bda767939d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
85c5a5c8f33c9379bbf00b29e90c8afc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
7ce42b674c2d2bb4e7aaa58415aeeb4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d4e866b0d07f9b914c6d801336441a72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
8dc7382422d25b91fe07c92f6ecdc6b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9a4fb2a1a235a9460344da501e3a4b52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
2de0b297c2f3eade775efd244a3cf597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	28
e9ee960048e84a57ed3975a5d5429068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0
294719d13b673227fc38fe473e103310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8d6c6488deadd2ac19c6e1e43b6e0390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
1845af00cdbb84b0943f6555de98de4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
17f118d371007e051e2e677ecafc4fae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523b2b23e50705da9138e54a239b9d82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
c69db69cef61bd597ecb5d796db30ad0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
fe23006bec7b2b016475b0da3c8908d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4063b51387c8b4ffb5bcd335ef692aa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
093189e466ea1d1f552fade6155fd055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f95e893d4e2486d068eb1478501f6a84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
b25b76cdfa81c99f9af53fcd847d4615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922ea6825a7f1f8dfbb95c1994722375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
a8b1ff772d627c2a44d75f9a2922cf27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
6080c5fec13f54a139597d1cb82c3c2c	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
1019138a9d4781dbe14af5d2bfb427cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cb542c68ddf62c1e9045b2f939a936dd	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
9fbb07ac8e7970c9fee4ad55459be090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
b96e2fd1eedfc63058ac3690358739fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
2cbf5d5efb4d186fad59bb13bf9beac6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
af5704acad5e44c1487d1e6d640060bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ef67da228e3d2ff5047a78e75586854	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
8517d8e4f4d20cd8112db62c6cb3ca6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
4de3444985189d4bc1565e1661846b64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1607907976904d5baa5aead63f5eb033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bb424ead4d01ced68e58858c12d3be64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
143b9f71f2ecf0992a8f4a4f46c81231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
c71762faec712995b12ceadbbbdd4d80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1640e9802c0faef89238007ea7b978fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ae58d8f9c0b05c6ea6f1f077dc336aa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
cac025189002753e4b7f76c307c86208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bcba1db96a929c0efd641c6900035d33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
f0b7f4cba70a88a63f692b43c663c774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
852210d3688363dfcfd96f50b14e6914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
dc2eae5fabcaecf3957210cbe6494b17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b31189f4dc798434cc7eb1b324b6b958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2ce5c08a4c2a4fd7a4ec49b88c4fe37c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28ec813c98e783a300d357e59329259d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
f180a1ab89ac7c15e223e06399d8b15c	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
9521b58ab4ad6f589e8c4f4b1b01c2e4	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0
0cc4cbcaa3dc929414d43fb1232ff108	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
2a44dd7965ee635aae49d3b82d6788d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
451cb74a08515b36824a0c9a8e5cd3e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
4714a60f49ad0a9b640863fb163f7ff6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
da1f290ce128f6683517995787eb7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
efc470b3cedcdf2107ccf343f879e7f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
17468355ac8e0384b4538e3093e1030a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
e4a41e787c13d66862ffb106fa077b68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
086f7895dcac3ee32419e6134c28deee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
72def2330591ade412c7fd390dc12cfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8229336dc51d705c2d05c68f83fd6e5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5d15e5c501941243eb23e9a54e454398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
